"[35,35]","[6,7]",Farming-fishing
"[51,51]","[10,10]",Exec-managerial
"[36,36]","[10,10]",Protective-serv
"[25,25]","[9,9]",Adm-clerical
"[51,51]","[9,9]",Other-service
"[25,25]","[10,10]",Machine-op-inspct
"[19,19]","[9,9]",Farming-fishing
"[47,47]","[10,10]",Exec-managerial
"[59,59]","[9,9]",Protective-serv
"[34,34]","[12,13]",Exec-managerial
"[39,40]","[10,10]",Exec-managerial
"[42,42]","[9,9]",Machine-op-inspct
"[36,37]","[14,16]",Exec-managerial
"[51,51]","[11,12]",Sales
"[25,25]","[9,9]",Adm-clerical
"[31,31]","[9,9]",Adm-clerical
"[37,37]","[9,9]",Other-service
"[42,42]","[12,12]",Sales
"[35,35]","[10,10]",Sales
"[51,51]","[13,13]",Sales
"[49,49]","[10,10]",Craft-repair
"[26,26]","[13,13]",Prof-specialty
"[56,56]","[9,9]",Adm-clerical
"[51,52]","[10,10]",Prof-specialty
"[47,47]","[13,13]",Exec-managerial
"[52,52]","[11,11]",Craft-repair
"[30,30]","[9,9]",Craft-repair
"[43,43]","[10,10]",Sales
"[42,42]","[9,9]",Craft-repair
"[26,26]","[10,10]",Craft-repair
"[58,58]","[8,9]",Farming-fishing
"[65,66]","[10,10]",Sales
"[30,30]","[9,9]",Protective-serv
"[46,46]","[10,10]",Adm-clerical
"[45,45]","[10,10]",Adm-clerical
"[57,57]","[9,9]",Sales
"[25,25]","[13,13]",Exec-managerial
"[21,21]","[10,10]",Tech-support
"[37,37]","[9,9]",Craft-repair
"[44,45]","[14,16]",Prof-specialty
"[39,39]","[9,9]",Craft-repair
"[42,42]","[9,9]",Adm-clerical
"[20,20]","[9,9]",Machine-op-inspct
"[23,23]","[9,9]",Protective-serv
"[25,25]","[13,13]",Tech-support
"[47,47]","[2,4]",Priv-house-serv
"[24,24]","[9,9]",Sales
"[35,35]","[9,9]",Craft-repair
"[44,44]","[9,9]",Other-service
"[47,47]","[10,10]",Prof-specialty
"[28,28]","[7,7]",Adm-clerical
"[41,41]","[14,14]",Prof-specialty
"[31,31]","[9,9]",Adm-clerical
"[27,27]","[14,14]",Exec-managerial
"[46,47]","[11,13]",Craft-repair
"[44,44]","[9,9]",Sales
"[60,61]","[10,10]",Priv-house-serv
"[42,42]","[10,10]",Adm-clerical
"[46,46]","[9,9]",Other-service
"[46,46]","[13,13]",Exec-managerial
"[54,54]","[14,14]",Prof-specialty
"[49,49]","[9,9]",Tech-support
"[56,56]","[10,10]",Adm-clerical
"[51,52]","[14,16]",Prof-specialty
"[34,34]","[9,9]",Transport-moving
"[25,25]","[9,9]",Craft-repair
"[18,18]","[7,7]",Prof-specialty
"[58,58]","[9,9]",Machine-op-inspct
"[31,31]","[13,13]",Prof-specialty
"[29,29]","[10,10]",Craft-repair
"[28,28]","[7,7]",Machine-op-inspct
"[30,30]","[10,10]",Adm-clerical
"[44,44]","[14,14]",Prof-specialty
"[74,75]","[1,9]",Priv-house-serv
"[26,26]","[10,10]",Craft-repair
"[33,33]","[13,13]",Sales
"[57,57]","[14,14]",Sales
"[47,47]","[2,4]",Sales
"[41,41]","[9,9]",Exec-managerial
"[21,21]","[10,10]",Other-service
"[17,17]","[7,7]",Craft-repair
"[22,22]","[10,10]",Other-service
"[47,47]","[9,9]",Sales
"[45,45]","[13,13]",Exec-managerial
"[31,32]","[11,13]",Sales
"[59,59]","[6,6]",Priv-house-serv
"[38,38]","[9,9]",Craft-repair
"[33,33]","[9,9]",Protective-serv
"[41,41]","[9,9]",Machine-op-inspct
"[51,51]","[5,6]",Transport-moving
"[42,42]","[9,9]",Sales
"[27,27]","[13,13]",Prof-specialty
"[60,60]","[10,10]",Craft-repair
"[64,64]","[9,9]",Adm-clerical
"[37,37]","[11,12]",Machine-op-inspct
"[54,54]","[12,13]",Exec-managerial
"[36,36]","[12,12]",Exec-managerial
"[41,41]","[14,14]",Sales
"[35,35]","[2,5]",Farming-fishing
"[62,63]","[14,16]",Sales
"[46,46]","[9,9]",Craft-repair
"[46,47]","[14,16]",Prof-specialty
"[24,24]","[13,13]",Machine-op-inspct
"[29,29]","[10,10]",Sales
"[72,74]","[10,10]",Transport-moving
"[50,50]","[6,7]",Transport-moving
"[22,22]","[10,10]",Adm-clerical
"[48,48]","[7,9]",Adm-clerical
"[30,30]","[4,5]",Handlers-cleaners
"[32,32]","[13,13]",Sales
"[39,39]","[9,9]",Machine-op-inspct
"[49,49]","[10,10]",Craft-repair
"[25,25]","[13,13]",Adm-clerical
"[50,50]","[12,13]",Adm-clerical
"[44,44]","[9,9]",Transport-moving
"[64,65]","[11,13]",Farming-fishing
"[28,28]","[11,12]",Adm-clerical
"[55,55]","[11,13]",Adm-clerical
"[49,49]","[12,13]",Prof-specialty
"[31,31]","[9,9]",Exec-managerial
"[47,47]","[9,9]",Machine-op-inspct
"[45,45]","[9,9]",Transport-moving
"[35,35]","[9,9]",Other-service
"[34,34]","[12,13]",Sales
"[49,49]","[9,9]",Protective-serv
"[27,27]","[9,9]",Other-service
"[42,42]","[9,9]",Handlers-cleaners
"[64,64]","[9,9]",Other-service
"[32,33]","[10,10]",Sales
"[23,23]","[10,10]",Adm-clerical
"[44,45]","[14,16]",Exec-managerial
"[34,34]","[9,9]",Machine-op-inspct
"[53,53]","[8,9]",Sales
"[22,22]","[6,6]",Craft-repair
"[57,57]","[9,9]",Other-service
"[23,23]","[3,4]",Craft-repair
"[31,31]","[7,7]",Transport-moving
"[23,23]","[13,13]",Tech-support
"[30,30]","[9,9]",Adm-clerical
"[32,32]","[13,13]",Prof-specialty
"[42,42]","[12,12]",Adm-clerical
"[51,51]","[4,5]",Transport-moving
"[59,59]","[12,13]",Sales
"[36,36]","[13,13]",Exec-managerial
"[45,45]","[9,9]",Sales
"[35,35]","[11,11]",Sales
"[33,33]","[4,4]",Machine-op-inspct
"[43,43]","[11,11]",Prof-specialty
"[59,60]","[9,9]",Tech-support
"[37,37]","[13,13]",Prof-specialty
"[35,35]","[10,10]",Tech-support
"[36,36]","[10,10]",Adm-clerical
"[38,38]","[14,15]",Prof-specialty
"[54,54]","[1,4]",Craft-repair
"[51,51]","[11,11]",Handlers-cleaners
"[45,45]","[11,12]",Craft-repair
"[63,63]","[10,10]",Exec-managerial
"[51,51]","[10,10]",Craft-repair
"[58,58]","[14,14]",Sales
"[64,64]","[9,9]",Adm-clerical
"[20,20]","[10,10]",Handlers-cleaners
"[44,44]","[13,13]",Adm-clerical
"[39,39]","[13,13]",Exec-managerial
"[45,45]","[10,10]",Adm-clerical
"[44,44]","[15,16]",Adm-clerical
"[22,22]","[10,10]",Exec-managerial
"[62,63]","[7,9]",Exec-managerial
"[26,26]","[11,11]",Other-service
"[42,42]","[13,13]",Farming-fishing
"[20,20]","[9,9]",Other-service
"[28,29]","[14,16]",Sales
"[38,38]","[13,13]",Exec-managerial
"[25,25]","[9,9]",Transport-moving
"[27,27]","[13,13]",Craft-repair
"[46,46]","[11,11]",Adm-clerical
"[31,31]","[10,10]",Craft-repair
"[24,24]","[11,11]",Exec-managerial
"[43,43]","[10,10]",Sales
"[23,23]","[7,8]",Machine-op-inspct
"[32,32]","[9,9]",Transport-moving
"[44,44]","[9,9]",Craft-repair
"[40,40]","[12,13]",Sales
"[38,38]","[9,9]",Craft-repair
"[23,23]","[11,11]",Machine-op-inspct
"[19,19]","[10,10]",Sales
"[41,41]","[10,10]",Sales
"[48,48]","[7,9]",Craft-repair
"[23,23]","[10,10]",Machine-op-inspct
"[47,47]","[11,12]",Other-service
"[42,42]","[9,9]",Craft-repair
"[17,17]","[5,6]",Sales
"[29,29]","[14,15]",Prof-specialty
"[21,21]","[10,10]",Prof-specialty
"[31,31]","[9,9]",Other-service
"[27,27]","[13,13]",Prof-specialty
"[29,29]","[15,16]",Prof-specialty
"[23,23]","[13,13]",Sales
"[41,41]","[14,14]",Prof-specialty
"[46,46]","[13,13]",Prof-specialty
"[34,34]","[10,10]",Protective-serv
"[42,42]","[9,9]",Craft-repair
"[18,18]","[9,9]",Handlers-cleaners
"[46,46]","[9,9]",Craft-repair
"[51,52]","[10,10]",Craft-repair
"[56,56]","[9,9]",Craft-repair
"[20,21]","[11,13]",Machine-op-inspct
"[22,22]","[9,9]",Craft-repair
"[31,31]","[13,13]",Adm-clerical
"[41,41]","[9,9]",Other-service
"[25,25]","[10,10]",Adm-clerical
"[43,43]","[13,13]",Exec-managerial
"[45,45]","[9,9]",Sales
"[26,26]","[10,10]",Tech-support
"[80,90]","[10,10]",Other-service
"[45,45]","[13,13]",Sales
"[30,30]","[13,13]",Other-service
"[42,42]","[10,10]",Craft-repair
"[20,20]","[10,10]",Handlers-cleaners
"[53,53]","[13,13]",Prof-specialty
"[64,64]","[9,9]",Adm-clerical
"[56,56]","[2,4]",Transport-moving
"[42,42]","[10,10]",Prof-specialty
"[26,26]","[13,13]",Sales
"[31,31]","[12,12]",Adm-clerical
"[40,40]","[12,13]",Adm-clerical
"[58,58]","[10,10]",Craft-repair
"[41,41]","[13,13]",Exec-managerial
"[58,58]","[9,9]",Sales
"[62,62]","[14,15]",Prof-specialty
"[65,65]","[11,13]",Sales
"[39,40]","[10,10]",Craft-repair
"[45,45]","[10,10]",Protective-serv
"[22,22]","[9,9]",Craft-repair
"[62,63]","[14,16]",Exec-managerial
"[39,39]","[13,13]",Exec-managerial
"[37,37]","[10,10]",Craft-repair
"[56,56]","[7,8]",Farming-fishing
"[31,32]","[10,10]",Sales
"[53,53]","[10,10]",Exec-managerial
"[31,32]","[11,13]",Prof-specialty
"[23,23]","[7,7]",Transport-moving
"[35,35]","[6,7]",Transport-moving
"[51,51]","[10,10]",Exec-managerial
"[19,19]","[10,10]",Adm-clerical
"[41,41]","[7,8]",Machine-op-inspct
"[22,22]","[6,6]",Transport-moving
"[23,23]","[9,9]",Tech-support
"[36,36]","[14,14]",Exec-managerial
"[45,45]","[11,11]",Craft-repair
"[23,23]","[9,9]",Farming-fishing
"[21,21]","[6,7]",Other-service
"[44,44]","[14,14]",Exec-managerial
"[29,29]","[13,13]",Sales
"[36,36]","[11,11]",Tech-support
"[18,18]","[5,6]",Handlers-cleaners
"[62,62]","[6,9]",Craft-repair
"[25,25]","[10,10]",Exec-managerial
"[34,34]","[11,12]",Exec-managerial
"[31,31]","[13,13]",Exec-managerial
"[37,37]","[13,13]",Exec-managerial
"[33,33]","[13,13]",Farming-fishing
"[28,28]","[12,12]",Sales
"[47,47]","[9,9]",Other-service
"[34,34]","[13,13]",Exec-managerial
"[26,26]","[14,15]",Prof-specialty
"[36,36]","[10,10]",Craft-repair
"[28,28]","[9,9]",Handlers-cleaners
"[22,22]","[9,9]",Transport-moving
"[47,47]","[10,10]",Other-service
"[33,33]","[11,11]",Adm-clerical
"[33,34]","[14,16]",Prof-specialty
"[25,25]","[9,9]",Craft-repair
"[37,37]","[4,5]",Handlers-cleaners
"[36,36]","[9,9]",Protective-serv
"[56,57]","[10,10]",Craft-repair
"[55,55]","[15,16]",Prof-specialty
"[20,20]","[9,9]",Sales
"[43,43]","[9,9]",Sales
"[54,54]","[8,9]",Machine-op-inspct
"[25,25]","[10,10]",Adm-clerical
"[42,42]","[10,10]",Exec-managerial
"[17,17]","[7,7]",Craft-repair
"[63,63]","[1,4]",Other-service
"[19,19]","[10,10]",Exec-managerial
"[56,56]","[11,13]",Sales
"[33,33]","[13,13]",Sales
"[37,37]","[13,13]",Farming-fishing
"[27,27]","[3,5]",Transport-moving
"[36,36]","[13,13]",Adm-clerical
"[30,30]","[9,9]",Exec-managerial
"[22,22]","[13,13]",Prof-specialty
"[35,35]","[10,10]",Handlers-cleaners
"[20,20]","[9,9]",Handlers-cleaners
"[17,18]","[10,10]",Sales
"[25,25]","[7,8]",Machine-op-inspct
"[52,53]","[14,16]",Prof-specialty
"[19,19]","[9,9]",Sales
"[34,34]","[9,9]",Machine-op-inspct
"[32,32]","[10,10]",Adm-clerical
"[20,20]","[10,10]",Machine-op-inspct
"[70,70]","[4,9]",Other-service
"[57,57]","[12,13]",Exec-managerial
"[53,54]","[10,10]",Sales
"[34,34]","[11,11]",Machine-op-inspct
"[48,48]","[10,10]",Exec-managerial
"[42,42]","[6,7]",Other-service
"[45,45]","[9,9]",Adm-clerical
"[27,27]","[10,10]",Other-service
"[51,51]","[5,6]",Other-service
"[36,36]","[10,10]",Adm-clerical
"[32,33]","[10,10]",Exec-managerial
"[50,50]","[10,10]",Farming-fishing
"[44,44]","[13,13]",Exec-managerial
"[38,39]","[14,16]",Prof-specialty
"[55,55]","[4,5]",Farming-fishing
"[24,24]","[10,10]",Adm-clerical
"[35,35]","[9,9]",Sales
"[32,32]","[7,8]",Craft-repair
"[68,68]","[9,9]",Adm-clerical
"[29,29]","[7,7]",Transport-moving
"[24,24]","[13,13]",Sales
"[61,61]","[4,5]",Machine-op-inspct
"[34,34]","[9,9]",Machine-op-inspct
"[55,55]","[14,15]",Prof-specialty
"[41,41]","[9,9]",Sales
"[36,36]","[9,9]",Farming-fishing
"[60,60]","[9,9]",Craft-repair
"[61,61]","[9,9]",Craft-repair
"[35,35]","[14,15]",Sales
"[42,42]","[13,13]",Exec-managerial
"[26,26]","[13,13]",Tech-support
"[44,44]","[10,10]",Other-service
"[30,31]","[14,16]",Adm-clerical
"[39,39]","[9,9]",Other-service
"[20,20]","[10,10]",Tech-support
"[32,32]","[10,10]",Craft-repair
"[32,32]","[9,9]",Sales
"[61,61]","[4,5]",Machine-op-inspct
"[53,54]","[10,10]",Adm-clerical
"[23,23]","[11,12]",Craft-repair
"[19,19]","[9,9]",Sales
"[31,31]","[10,10]",Prof-specialty
"[35,35]","[2,5]",Handlers-cleaners
"[29,29]","[9,9]",Other-service
"[29,29]","[9,9]",Protective-serv
"[24,25]","[6,9]",Other-service
"[46,46]","[13,13]",Sales
"[35,35]","[11,11]",Other-service
"[20,20]","[5,7]",Sales
"[24,24]","[9,9]",Adm-clerical
"[48,48]","[7,9]",Adm-clerical
"[37,37]","[9,9]",Machine-op-inspct
"[60,60]","[9,9]",Sales
"[39,39]","[9,9]",Craft-repair
"[29,29]","[10,10]",Adm-clerical
"[31,31]","[11,11]",Craft-repair
"[38,38]","[11,11]",Craft-repair
"[26,26]","[12,12]",Craft-repair
"[64,64]","[13,13]",Exec-managerial
"[46,46]","[11,11]",Protective-serv
"[39,39]","[9,9]",Sales
"[48,48]","[7,9]",Machine-op-inspct
"[46,46]","[9,9]",Sales
"[42,42]","[13,13]",Sales
"[39,39]","[9,9]",Sales
"[50,50]","[14,14]",Tech-support
"[24,24]","[13,13]",Prof-specialty
"[30,30]","[11,11]",Tech-support
"[39,39]","[13,13]",Sales
"[29,29]","[9,9]",Craft-repair
"[23,23]","[7,7]",Transport-moving
"[32,32]","[5,6]",Craft-repair
"[68,69]","[11,13]",Machine-op-inspct
"[55,55]","[9,9]",Handlers-cleaners
"[41,41]","[10,10]",Sales
"[44,44]","[13,13]",Exec-managerial
"[18,18]","[7,7]",Adm-clerical
"[71,74]","[11,13]",Exec-managerial
"[40,40]","[16,16]",Prof-specialty
"[27,27]","[9,9]",Craft-repair
"[55,55]","[9,9]",Adm-clerical
"[52,52]","[3,5]",Craft-repair
"[53,54]","[10,10]",Sales
"[36,36]","[9,9]",Craft-repair
"[26,26]","[9,9]",Handlers-cleaners
"[18,18]","[7,7]",Craft-repair
"[38,38]","[9,9]",Exec-managerial
"[50,50]","[12,13]",Transport-moving
"[32,32]","[10,10]",Exec-managerial
"[57,57]","[12,13]",Sales
"[20,20]","[9,9]",Protective-serv
"[27,27]","[10,10]",Adm-clerical
"[31,31]","[13,13]",Exec-managerial
"[60,60]","[2,4]",Machine-op-inspct
"[52,52]","[9,9]",Craft-repair
"[61,61]","[3,4]",Transport-moving
"[57,57]","[9,9]",Craft-repair
"[59,59]","[15,16]",Sales
"[34,34]","[9,9]",Craft-repair
"[31,31]","[12,12]",Craft-repair
"[42,42]","[9,9]",Protective-serv
"[70,70]","[10,10]",Adm-clerical
"[29,29]","[10,10]",Transport-moving
"[27,27]","[6,7]",Handlers-cleaners
"[25,25]","[7,8]",Other-service
"[51,51]","[13,13]",Exec-managerial
"[35,35]","[13,13]",Craft-repair
"[36,36]","[10,10]",Craft-repair
"[46,46]","[11,11]",Craft-repair
"[52,52]","[11,11]",Other-service
"[65,65]","[3,6]",Machine-op-inspct
"[43,43]","[11,11]",Machine-op-inspct
"[41,41]","[9,9]",Prof-specialty
"[34,34]","[13,13]",Exec-managerial
"[47,47]","[13,13]",Exec-managerial
"[49,49]","[14,14]",Exec-managerial
"[21,21]","[10,10]",Other-service
"[20,20]","[10,10]",Other-service
"[18,18]","[7,8]",Protective-serv
"[27,27]","[10,10]",Sales
"[34,34]","[9,9]",Craft-repair
"[38,38]","[10,10]",Adm-clerical
"[24,24]","[9,9]",Adm-clerical
"[34,34]","[10,10]",Sales
"[47,47]","[9,9]",Machine-op-inspct
"[27,27]","[9,9]",Exec-managerial
"[62,63]","[11,13]",Adm-clerical
"[34,34]","[10,10]",Adm-clerical
"[25,25]","[10,10]",Sales
"[54,54]","[9,9]",Machine-op-inspct
"[35,35]","[9,9]",Sales
"[24,24]","[10,10]",Transport-moving
"[26,26]","[10,10]",Adm-clerical
"[59,59]","[11,12]",Adm-clerical
"[20,20]","[10,10]",Other-service
"[41,41]","[9,9]",Farming-fishing
"[51,51]","[10,10]",Sales
"[27,27]","[9,9]",Adm-clerical
"[36,36]","[9,9]",Exec-managerial
"[25,25]","[10,10]",Farming-fishing
"[55,55]","[13,13]",Sales
"[22,22]","[10,10]",Prof-specialty
"[58,59]","[14,16]",Prof-specialty
"[43,43]","[10,10]",Adm-clerical
"[39,39]","[11,11]",Adm-clerical
"[40,40]","[4,5]",Machine-op-inspct
"[46,46]","[9,9]",Exec-managerial
"[54,54]","[9,9]",Adm-clerical
"[19,19]","[10,10]",Sales
"[24,24]","[9,9]",Adm-clerical
"[18,24]","[14,14]",Prof-specialty
"[29,29]","[9,9]",Farming-fishing
"[56,56]","[10,10]",Exec-managerial
"[56,56]","[7,8]",Machine-op-inspct
"[34,34]","[13,13]",Prof-specialty
"[19,19]","[6,6]",Sales
"[32,32]","[9,9]",Sales
"[48,48]","[9,9]",Adm-clerical
"[47,47]","[9,9]",Transport-moving
"[52,52]","[9,9]",Transport-moving
"[40,40]","[1,4]",Machine-op-inspct
"[28,28]","[6,6]",Craft-repair
"[41,41]","[13,13]",Exec-managerial
"[57,57]","[2,3]",Craft-repair
"[51,51]","[9,9]",Adm-clerical
"[32,33]","[10,10]",Exec-managerial
"[46,46]","[13,13]",Craft-repair
"[50,50]","[9,9]",Adm-clerical
"[77,79]","[8,9]",Machine-op-inspct
"[38,39]","[14,16]",Exec-managerial
"[35,35]","[11,12]",Handlers-cleaners
"[23,23]","[6,6]",Craft-repair
"[37,37]","[11,11]",Prof-specialty
"[41,41]","[9,9]",Transport-moving
"[60,60]","[11,13]",Adm-clerical
"[32,32]","[13,13]",Adm-clerical
"[56,56]","[9,9]",Transport-moving
"[45,45]","[11,11]",Tech-support
"[24,24]","[9,9]",Exec-managerial
"[18,18]","[5,6]",Handlers-cleaners
"[31,31]","[9,9]",Other-service
"[45,45]","[13,13]",Exec-managerial
"[23,23]","[10,10]",Other-service
"[45,45]","[10,10]",Exec-managerial
"[18,18]","[7,7]",Sales
"[25,25]","[9,9]",Transport-moving
"[31,31]","[9,9]",Sales
"[19,19]","[9,9]",Machine-op-inspct
"[41,41]","[13,13]",Exec-managerial
"[73,75]","[14,15]",Adm-clerical
"[27,27]","[2,3]",Transport-moving
"[23,23]","[9,9]",Adm-clerical
"[31,31]","[11,11]",Sales
"[40,40]","[8,9]",Handlers-cleaners
"[41,41]","[9,9]",Transport-moving
"[24,25]","[14,16]",Sales
"[42,42]","[9,9]",Craft-repair
"[24,24]","[13,13]",Craft-repair
"[42,42]","[12,12]",Craft-repair
"[45,45]","[6,7]",Craft-repair
"[52,52]","[9,9]",Exec-managerial
"[34,34]","[11,11]",Craft-repair
"[32,32]","[9,9]",Handlers-cleaners
"[54,54]","[9,9]",Craft-repair
"[42,42]","[6,7]",Tech-support
"[32,32]","[13,13]",Tech-support
"[55,55]","[13,13]",Sales
"[51,52]","[14,16]",Prof-specialty
"[21,21]","[10,10]",Adm-clerical
"[33,33]","[13,13]",Exec-managerial
"[27,27]","[7,7]",Craft-repair
"[42,42]","[13,13]",Prof-specialty
"[27,27]","[10,10]",Adm-clerical
"[46,47]","[11,13]",Craft-repair
"[19,19]","[9,9]",Other-service
"[46,46]","[10,10]",Craft-repair
"[55,55]","[9,9]",Other-service
"[50,50]","[4,5]",Sales
"[32,32]","[10,10]",Adm-clerical
"[28,28]","[9,9]",Adm-clerical
"[23,23]","[9,9]",Adm-clerical
"[42,43]","[14,16]",Exec-managerial
"[34,34]","[13,13]",Prof-specialty
"[19,19]","[10,10]",Adm-clerical
"[37,37]","[10,10]",Exec-managerial
"[27,27]","[13,13]",Adm-clerical
"[18,18]","[9,9]",Sales
"[31,31]","[10,10]",Adm-clerical
"[49,49]","[9,9]",Transport-moving
"[26,26]","[14,15]",Prof-specialty
"[48,48]","[9,9]",Craft-repair
"[39,39]","[9,9]",Craft-repair
"[41,41]","[9,9]",Machine-op-inspct
"[48,48]","[11,11]",Prof-specialty
"[40,40]","[12,13]",Exec-managerial
"[70,71]","[11,13]",Sales
"[20,20]","[9,9]",Handlers-cleaners
"[37,38]","[2,9]",Other-service
"[37,37]","[10,10]",Other-service
"[49,49]","[10,10]",Exec-managerial
"[51,51]","[9,9]",Handlers-cleaners
"[43,43]","[2,4]",Sales
"[38,38]","[14,15]",Prof-specialty
"[23,23]","[3,4]",Other-service
"[34,34]","[9,9]",Craft-repair
"[33,33]","[10,10]",Adm-clerical
"[31,31]","[10,10]",Farming-fishing
"[64,64]","[10,10]",Tech-support
"[26,26]","[13,13]",Prof-specialty
"[55,55]","[10,10]",Prof-specialty
"[61,61]","[11,13]",Prof-specialty
"[37,37]","[9,9]",Tech-support
"[75,79]","[11,13]",Exec-managerial
"[27,27]","[10,10]",Adm-clerical
"[49,49]","[9,9]",Prof-specialty
"[54,55]","[14,16]",Prof-specialty
"[42,42]","[13,13]",Transport-moving
"[61,61]","[4,5]",Craft-repair
"[64,64]","[13,13]",Adm-clerical
"[46,46]","[9,9]",Other-service
"[24,24]","[13,13]",Exec-managerial
"[27,27]","[10,10]",Craft-repair
"[47,47]","[9,9]",Transport-moving
"[17,18]","[10,10]",Other-service
"[48,48]","[9,9]",Sales
"[50,50]","[9,9]",Farming-fishing
"[40,40]","[14,14]",Prof-specialty
"[56,56]","[6,6]",Sales
"[34,34]","[9,9]",Adm-clerical
"[56,56]","[11,13]",Sales
"[18,18]","[7,7]",Other-service
"[21,21]","[10,10]",Other-service
"[40,40]","[9,9]",Tech-support
"[27,27]","[9,9]",Handlers-cleaners
"[52,52]","[15,16]",Prof-specialty
"[46,46]","[9,9]",Sales
"[23,23]","[9,9]",Adm-clerical
"[50,50]","[10,10]",Tech-support
"[19,19]","[10,10]",Machine-op-inspct
"[20,20]","[9,9]",Other-service
"[39,39]","[10,10]",Exec-managerial
"[24,24]","[6,7]",Craft-repair
"[71,74]","[11,13]",Adm-clerical
"[42,42]","[14,14]",Prof-specialty
"[51,51]","[13,13]",Exec-managerial
"[39,39]","[9,9]",Sales
"[39,40]","[10,10]",Adm-clerical
"[34,34]","[10,10]",Sales
"[19,19]","[7,7]",Handlers-cleaners
"[26,26]","[9,9]",Exec-managerial
"[45,45]","[13,13]",Prof-specialty
"[28,28]","[14,14]",Prof-specialty
"[30,30]","[13,13]",Prof-specialty
"[32,32]","[9,9]",Adm-clerical
"[19,19]","[10,10]",Other-service
"[21,21]","[8,9]",Other-service
"[54,54]","[9,9]",Priv-house-serv
"[62,62]","[14,15]",Prof-specialty
"[25,25]","[10,10]",Other-service
"[49,49]","[10,10]",Exec-managerial
"[32,32]","[9,9]",Craft-repair
"[37,37]","[9,9]",Protective-serv
"[58,58]","[9,9]",Sales
"[37,37]","[10,10]",Adm-clerical
"[41,41]","[9,9]",Exec-managerial
"[38,38]","[13,13]",Exec-managerial
"[47,47]","[9,9]",Other-service
"[42,42]","[9,9]",Other-service
"[30,30]","[9,9]",Adm-clerical
"[43,43]","[10,10]",Sales
"[34,34]","[9,9]",Machine-op-inspct
"[57,57]","[10,10]",Exec-managerial
"[46,46]","[7,9]",Machine-op-inspct
"[32,32]","[10,10]",Transport-moving
"[20,20]","[3,5]",Machine-op-inspct
"[46,47]","[11,13]",Sales
"[53,53]","[2,4]",Exec-managerial
"[43,43]","[13,13]",Sales
"[80,81]","[2,7]",Farming-fishing
"[24,24]","[10,10]",Other-service
"[43,43]","[14,14]",Exec-managerial
"[22,22]","[9,9]",Handlers-cleaners
"[39,40]","[10,10]",Exec-managerial
"[48,48]","[9,9]",Exec-managerial
"[51,51]","[9,9]",Craft-repair
"[24,24]","[9,9]",Adm-clerical
"[19,19]","[9,9]",Other-service
"[34,34]","[10,10]",Adm-clerical
"[24,24]","[9,9]",Craft-repair
"[41,41]","[13,13]",Transport-moving
"[24,24]","[9,9]",Sales
"[22,22]","[10,10]",Protective-serv
"[32,32]","[10,10]",Adm-clerical
"[41,41]","[13,13]",Exec-managerial
"[20,20]","[10,10]",Other-service
"[31,31]","[9,9]",Other-service
"[55,55]","[13,13]",Tech-support
"[26,26]","[13,13]",Sales
"[27,27]","[9,9]",Transport-moving
"[35,35]","[9,9]",Adm-clerical
"[40,40]","[9,9]",Other-service
"[58,59]","[10,10]",Prof-specialty
"[60,61]","[10,10]",Sales
"[31,31]","[9,9]",Sales
"[43,43]","[14,14]",Protective-serv
"[61,61]","[3,4]",Handlers-cleaners
"[54,54]","[11,12]",Adm-clerical
"[30,30]","[10,10]",Sales
"[20,20]","[10,10]",Sales
"[27,27]","[14,14]",Prof-specialty
"[44,44]","[10,10]",Machine-op-inspct
"[64,64]","[10,10]",Adm-clerical
"[55,55]","[9,9]",Adm-clerical
"[34,34]","[9,9]",Craft-repair
"[61,61]","[9,9]",Sales
"[34,34]","[9,9]",Machine-op-inspct
"[47,47]","[15,15]",Prof-specialty
"[26,26]","[13,13]",Adm-clerical
"[35,35]","[6,7]",Other-service
"[36,36]","[13,13]",Prof-specialty
"[47,47]","[13,13]",Prof-specialty
"[17,17]","[7,7]",Other-service
"[35,35]","[10,10]",Prof-specialty
"[32,33]","[14,16]",Prof-specialty
"[25,25]","[11,12]",Adm-clerical
"[18,18]","[5,6]",Sales
"[47,47]","[14,14]",Prof-specialty
"[44,44]","[9,9]",Other-service
"[41,41]","[9,9]",Other-service
"[30,30]","[13,13]",Adm-clerical
"[53,53]","[10,10]",Farming-fishing
"[53,53]","[8,9]",Other-service
"[40,40]","[9,9]",Sales
"[24,24]","[10,10]",Adm-clerical
"[27,27]","[13,13]",Sales
"[49,50]","[2,9]",Transport-moving
"[36,36]","[7,7]",Craft-repair
"[41,41]","[1,3]",Machine-op-inspct
"[41,41]","[14,14]",Prof-specialty
"[31,31]","[9,9]",Other-service
"[32,32]","[13,13]",Exec-managerial
"[22,22]","[10,10]",Machine-op-inspct
"[22,22]","[6,6]",Craft-repair
"[18,18]","[8,8]",Prof-specialty
"[39,39]","[13,13]",Prof-specialty
"[38,38]","[9,9]",Exec-managerial
"[35,35]","[9,9]",Craft-repair
"[23,23]","[10,10]",Machine-op-inspct
"[54,54]","[12,13]",Exec-managerial
"[36,36]","[14,14]",Prof-specialty
"[62,63]","[7,9]",Exec-managerial
"[39,39]","[10,10]",Exec-managerial
"[57,57]","[10,10]",Sales
"[58,59]","[14,16]",Prof-specialty
"[29,29]","[13,13]",Adm-clerical
"[17,17]","[7,7]",Sales
"[40,40]","[9,9]",Craft-repair
